method,split,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,mean_regret_to_oracle,ci95_regret_to_oracle,groups
robust_geometric_tamp,nominal,7,0.516667,0.044103,0.301844,0.046871,0.136686,0.00744,0.117407,0.005118,0.109908,0.004053,0.240633,0.002711,0.058217,0.002578,0.107774,0.005558,0.234124,0.00057,0.022576,0.0,0.067873,0.003786,0.090005,0.00416,0.245833,0.045748,80
robust_geometric_tamp,nominal,8,0.497917,0.044063,0.283132,0.047143,0.13669,0.007229,0.118081,0.005358,0.109303,0.004072,0.241655,0.002442,0.058707,0.00262,0.107494,0.005376,0.234124,0.00057,0.022576,0.0,0.068011,0.003808,0.089706,0.0039,0.283333,0.051125,80
robust_geometric_tamp,nominal,9,0.522917,0.047475,0.307433,0.049777,0.137417,0.007384,0.11792,0.005473,0.10928,0.00421,0.2419,0.002595,0.058272,0.002592,0.108505,0.005359,0.234124,0.00057,0.022576,0.0,0.067989,0.003837,0.090774,0.003815,0.3,0.054015,80
robust_geometric_tamp,seen_shift,0,0.489583,0.047688,0.239808,0.052211,0.160188,0.008897,0.135874,0.00661,0.131519,0.004913,0.23956,0.002573,0.066225,0.003207,0.123582,0.006495,0.243156,0.000711,0.02878,0.0,0.077643,0.004875,0.106589,0.004574,0.275,0.047602,80
robust_geometric_tamp,seen_shift,1,0.5,0.044256,0.250756,0.04642,0.159276,0.008973,0.134999,0.006312,0.131035,0.004902,0.239068,0.002367,0.066318,0.003244,0.123755,0.006756,0.243156,0.000711,0.02878,0.0,0.077169,0.00469,0.107114,0.004584,0.260417,0.049597,80
robust_geometric_tamp,seen_shift,2,0.4625,0.048957,0.212106,0.053128,0.15891,0.009064,0.135399,0.00641,0.131087,0.004928,0.238087,0.002664,0.066564,0.003317,0.124495,0.006486,0.243156,0.000711,0.02878,0.0,0.077216,0.004765,0.106774,0.004636,0.316667,0.055313,80
robust_geometric_tamp,seen_shift,3,0.520833,0.052421,0.270422,0.055903,0.159663,0.009081,0.135247,0.006529,0.130936,0.005005,0.2381,0.002764,0.065222,0.003221,0.124424,0.00651,0.243156,0.000711,0.02878,0.0,0.077165,0.004528,0.107242,0.00463,0.258333,0.050959,80
robust_geometric_tamp,seen_shift,4,0.416667,0.04965,0.166117,0.050336,0.159349,0.008999,0.135581,0.006517,0.130807,0.004802,0.239015,0.002781,0.065663,0.003146,0.124184,0.006359,0.243156,0.000711,0.02878,0.0,0.076986,0.004846,0.107482,0.004586,0.354167,0.057344,80
robust_geometric_tamp,seen_shift,5,0.475,0.04505,0.224321,0.048316,0.158724,0.008991,0.134879,0.006456,0.130996,0.00485,0.238284,0.002576,0.067018,0.003318,0.123794,0.006663,0.243156,0.000711,0.02878,0.0,0.077398,0.004657,0.10618,0.00457,0.264583,0.0471,80
robust_geometric_tamp,seen_shift,6,0.46875,0.04274,0.217569,0.045646,0.159671,0.008943,0.135916,0.006473,0.130831,0.005042,0.239316,0.002345,0.06662,0.003187,0.124149,0.006478,0.243156,0.000711,0.02878,0.0,0.077073,0.004734,0.107134,0.004527,0.295833,0.052934,80
robust_geometric_tamp,seen_shift,7,0.445833,0.039317,0.195074,0.042025,0.159556,0.008785,0.135825,0.006544,0.130868,0.004888,0.238413,0.002584,0.065949,0.003206,0.123525,0.006503,0.243156,0.000711,0.02878,0.0,0.077005,0.004611,0.107486,0.004678,0.347917,0.050391,80
robust_geometric_tamp,seen_shift,8,0.46875,0.041129,0.219446,0.043674,0.159033,0.009147,0.135774,0.006647,0.129665,0.00496,0.239242,0.002635,0.066727,0.003379,0.124504,0.006616,0.243156,0.000711,0.02878,0.0,0.076198,0.004882,0.106982,0.004516,0.310417,0.05254,80
robust_geometric_tamp,seen_shift,9,0.485417,0.041983,0.235127,0.045907,0.158806,0.008932,0.135598,0.0065,0.130046,0.004913,0.239596,0.002923,0.066105,0.003235,0.123884,0.006563,0.243156,0.000711,0.02878,0.0,0.077598,0.004719,0.107032,0.004624,0.241667,0.04572,80
robust_geometric_tamp,unseen_object,0,0.475,0.045424,0.199073,0.050346,0.178039,0.010563,0.145876,0.007025,0.143161,0.005399,0.23773,0.002609,0.070691,0.003587,0.139989,0.008059,0.247822,0.000785,0.032278,0.0,0.086393,0.005661,0.116365,0.004948,0.272917,0.047297,80
robust_geometric_tamp,unseen_object,1,0.4125,0.039829,0.136403,0.041145,0.178634,0.010702,0.145519,0.007218,0.142261,0.005649,0.240551,0.002409,0.070467,0.003426,0.139641,0.007943,0.247822,0.000785,0.032278,0.0,0.085813,0.005449,0.11714,0.005208,0.333333,0.048966,80
robust_geometric_tamp,unseen_object,2,0.439583,0.042799,0.16417,0.049162,0.178784,0.010481,0.144993,0.007143,0.142948,0.005233,0.23793,0.002741,0.069912,0.00364,0.13847,0.007813,0.247822,0.000785,0.032278,0.0,0.086384,0.005758,0.117153,0.004944,0.275,0.052009,80
robust_geometric_tamp,unseen_object,3,0.466667,0.043642,0.190945,0.050056,0.179672,0.010546,0.144609,0.006954,0.142962,0.005376,0.238882,0.00238,0.070168,0.003471,0.139733,0.007939,0.247822,0.000785,0.032278,0.0,0.085966,0.005689,0.117818,0.005002,0.275,0.044674,80
robust_geometric_tamp,unseen_object,4,0.470833,0.051577,0.197319,0.053179,0.178827,0.010426,0.144805,0.007143,0.143093,0.005469,0.23933,0.002469,0.071005,0.003472,0.139075,0.007855,0.247822,0.000785,0.032278,0.0,0.086662,0.005662,0.117693,0.004965,0.272917,0.055812,80
robust_geometric_tamp,unseen_object,5,0.44375,0.044235,0.165929,0.047557,0.178409,0.010569,0.144683,0.007189,0.142757,0.005438,0.236453,0.002523,0.070695,0.003686,0.139436,0.007742,0.247822,0.000785,0.032278,0.0,0.085959,0.005734,0.116968,0.004982,0.26875,0.05278,80
robust_geometric_tamp,unseen_object,6,0.425,0.046088,0.150716,0.050752,0.178941,0.010376,0.144925,0.007092,0.142145,0.005507,0.236533,0.002599,0.070793,0.003504,0.138556,0.007939,0.247822,0.000785,0.032278,0.0,0.086649,0.005431,0.116341,0.004995,0.308333,0.052654,80
robust_geometric_tamp,unseen_object,7,0.439583,0.041599,0.162288,0.044649,0.179683,0.010725,0.14609,0.007315,0.142429,0.005497,0.237486,0.002708,0.070159,0.00334,0.139261,0.007714,0.247822,0.000785,0.032278,0.0,0.08592,0.00548,0.116849,0.005048,0.302083,0.048304,80
robust_geometric_tamp,unseen_object,8,0.477083,0.041395,0.200774,0.046421,0.178321,0.010618,0.145164,0.007141,0.143279,0.005572,0.236521,0.002303,0.071055,0.003636,0.139161,0.007978,0.247822,0.000785,0.032278,0.0,0.085754,0.005636,0.117362,0.005106,0.2625,0.049913,80
robust_geometric_tamp,unseen_object,9,0.44375,0.046831,0.169559,0.05052,0.179249,0.01041,0.145271,0.007053,0.142526,0.005338,0.23903,0.002488,0.070068,0.003406,0.140021,0.007893,0.247822,0.000785,0.032278,0.0,0.086349,0.005453,0.117467,0.005067,0.289583,0.051238,80
robust_geometric_tamp,unseen_contact,0,0.45625,0.050575,0.171929,0.054799,0.186073,0.010838,0.153768,0.007973,0.154353,0.005747,0.236323,0.002484,0.073934,0.003979,0.138599,0.00755,0.251381,0.000854,0.035644,0.0,0.083711,0.005526,0.12652,0.005507,0.314583,0.057526,80
robust_geometric_tamp,unseen_contact,1,0.4125,0.048957,0.128324,0.051527,0.185174,0.011047,0.155256,0.007822,0.153957,0.005746,0.236436,0.00254,0.073478,0.00368,0.137147,0.007364,0.251381,0.000854,0.035644,0.0,0.084368,0.005535,0.125382,0.005542,0.297917,0.051877,80
robust_geometric_tamp,unseen_contact,2,0.41875,0.05099,0.137187,0.053772,0.185045,0.010786,0.155056,0.00772,0.153324,0.005795,0.235896,0.002584,0.073147,0.003855,0.139017,0.007375,0.251381,0.000854,0.035644,0.0,0.084756,0.005414,0.125988,0.00551,0.33125,0.059686,80
robust_geometric_tamp,unseen_contact,3,0.458333,0.047031,0.170557,0.054207,0.186671,0.010702,0.1546,0.007868,0.154335,0.005904,0.234252,0.00283,0.073763,0.003854,0.139492,0.007678,0.251381,0.000854,0.035644,0.0,0.084126,0.005514,0.125243,0.005387,0.24375,0.053558,80
robust_geometric_tamp,unseen_contact,4,0.435417,0.045198,0.149775,0.051472,0.1856,0.010768,0.154851,0.007808,0.154508,0.005757,0.235354,0.002636,0.073087,0.003838,0.13971,0.007499,0.251381,0.000854,0.035644,0.0,0.085313,0.005451,0.125622,0.005453,0.2875,0.052292,80
robust_geometric_tamp,unseen_contact,5,0.4125,0.046842,0.12811,0.049704,0.18643,0.010774,0.155059,0.007722,0.1538,0.005842,0.236376,0.002656,0.073929,0.003915,0.138564,0.00786,0.251381,0.000854,0.035644,0.0,0.084007,0.005437,0.126275,0.005481,0.289583,0.053179,80
robust_geometric_tamp,unseen_contact,6,0.4375,0.045895,0.153162,0.047171,0.186152,0.010894,0.155084,0.007903,0.153397,0.005912,0.236882,0.002382,0.072894,0.003944,0.13858,0.007637,0.251381,0.000854,0.035644,0.0,0.085297,0.005517,0.125865,0.005438,0.308333,0.052654,80
robust_geometric_tamp,unseen_contact,7,0.427083,0.040613,0.140623,0.045603,0.18594,0.010737,0.155158,0.007767,0.154406,0.005765,0.236358,0.003182,0.072611,0.003671,0.139687,0.007548,0.251381,0.000854,0.035644,0.0,0.084087,0.005564,0.125817,0.005653,0.29375,0.045477,80
robust_geometric_tamp,unseen_contact,8,0.495833,0.047557,0.208259,0.052499,0.184302,0.01074,0.155611,0.007651,0.154253,0.005895,0.236634,0.002881,0.0732,0.003933,0.138988,0.007607,0.251381,0.000854,0.035644,0.0,0.084728,0.00543,0.126193,0.005295,0.26875,0.054974,80
robust_geometric_tamp,unseen_contact,9,0.3875,0.042216,0.101003,0.047614,0.185142,0.010661,0.155407,0.007854,0.154725,0.00595,0.236073,0.003019,0.072617,0.00364,0.13748,0.007592,0.251381,0.000854,0.035644,0.0,0.084263,0.005508,0.125374,0.005546,0.335417,0.057672,80
robust_geometric_tamp,unseen_compliance,0,0.43125,0.046012,0.148742,0.051267,0.178199,0.010198,0.151232,0.007727,0.151184,0.005763,0.23679,0.0027,0.075832,0.003932,0.13885,0.007653,0.252237,0.000842,0.034786,0.0,0.086125,0.005672,0.12421,0.005482,0.247917,0.049307,80
robust_geometric_tamp,unseen_compliance,1,0.452083,0.044709,0.167581,0.04845,0.177682,0.010357,0.151483,0.007553,0.151104,0.005841,0.236597,0.002616,0.075505,0.00387,0.139688,0.007633,0.252237,0.000842,0.034786,0.0,0.086432,0.005608,0.124024,0.005516,0.2375,0.05255,80
robust_geometric_tamp,unseen_compliance,2,0.485417,0.045458,0.199902,0.050359,0.177787,0.010121,0.151953,0.007618,0.151767,0.005773,0.234849,0.002545,0.076386,0.00391,0.139124,0.007615,0.252237,0.000842,0.034786,0.0,0.086939,0.005741,0.124705,0.00541,0.264583,0.050891,80
robust_geometric_tamp,unseen_compliance,3,0.43125,0.047457,0.149746,0.054353,0.177227,0.010487,0.1515,0.007668,0.151083,0.005623,0.237249,0.002561,0.075473,0.003806,0.138844,0.007638,0.252237,0.000842,0.034786,0.0,0.086411,0.005524,0.123778,0.005446,0.30625,0.054959,80
robust_geometric_tamp,unseen_compliance,4,0.43125,0.039709,0.145969,0.04616,0.17807,0.010476,0.151708,0.007483,0.151539,0.005956,0.234592,0.002296,0.075825,0.003969,0.139368,0.007503,0.252237,0.000842,0.034786,0.0,0.086823,0.005672,0.123993,0.005449,0.29375,0.047653,80
robust_geometric_tamp,unseen_compliance,5,0.44375,0.042681,0.159235,0.050366,0.178358,0.010288,0.151937,0.007358,0.15151,0.005836,0.235841,0.00283,0.076169,0.00375,0.139246,0.007722,0.252237,0.000842,0.034786,0.0,0.086892,0.005651,0.125008,0.005517,0.270833,0.043243,80
robust_geometric_tamp,unseen_compliance,6,0.43125,0.049546,0.151003,0.055051,0.177591,0.010318,0.151119,0.007542,0.151026,0.005606,0.237344,0.002768,0.076353,0.004059,0.139844,0.007736,0.252237,0.000842,0.034786,0.0,0.087319,0.005669,0.124361,0.005568,0.291667,0.053733,80
robust_geometric_tamp,unseen_compliance,7,0.422917,0.046469,0.140032,0.049751,0.178285,0.010475,0.151224,0.007506,0.150925,0.005762,0.23774,0.00226,0.076243,0.004016,0.138005,0.007483,0.252237,0.000842,0.034786,0.0,0.08648,0.005808,0.124839,0.00548,0.308333,0.053922,80
robust_geometric_tamp,unseen_compliance,8,0.420833,0.045748,0.139736,0.051277,0.177837,0.010139,0.151705,0.00761,0.150535,0.005616,0.237387,0.002493,0.076037,0.003925,0.140011,0.007577,0.252237,0.000842,0.034786,0.0,0.087116,0.005616,0.123662,0.005362,0.304167,0.047129,80
robust_geometric_tamp,unseen_compliance,9,0.452083,0.040758,0.167388,0.046399,0.177129,0.010503,0.151311,0.007676,0.151032,0.005603,0.234213,0.002621,0.076611,0.003823,0.139478,0.00776,0.252237,0.000842,0.034786,0.0,0.086304,0.005632,0.124262,0.005485,0.29375,0.052379,80
robust_geometric_tamp,probe_latency,0,0.433333,0.045978,0.147722,0.049922,0.178966,0.010334,0.153348,0.007722,0.153492,0.005895,0.236378,0.002805,0.074536,0.003734,0.140971,0.007862,0.253911,0.000854,0.03703,0.0,0.087355,0.005695,0.128072,0.005623,0.314583,0.049307,80
robust_geometric_tamp,probe_latency,1,0.439583,0.045477,0.151922,0.048402,0.179399,0.010392,0.154097,0.007781,0.154043,0.005819,0.23492,0.00316,0.074502,0.003931,0.140977,0.007888,0.253911,0.000854,0.03703,0.0,0.088213,0.00586,0.127076,0.005845,0.277083,0.056921,80
robust_geometric_tamp,probe_latency,2,0.441667,0.050694,0.156179,0.05523,0.180031,0.010378,0.154158,0.007571,0.153422,0.0059,0.236479,0.002494,0.074821,0.0039,0.141057,0.007699,0.253911,0.000854,0.03703,0.0,0.087313,0.005802,0.12743,0.005678,0.3125,0.059369,80
robust_geometric_tamp,probe_latency,3,0.479167,0.04875,0.19654,0.05256,0.180459,0.010455,0.153355,0.007607,0.153485,0.005969,0.236446,0.002925,0.073797,0.003843,0.14174,0.008029,0.253911,0.000854,0.03703,0.0,0.087311,0.005686,0.126957,0.005749,0.25625,0.053558,80
robust_geometric_tamp,probe_latency,4,0.416667,0.044256,0.136103,0.046468,0.178823,0.0103,0.153634,0.007554,0.1535,0.005849,0.237099,0.002578,0.074209,0.003912,0.140059,0.007743,0.253911,0.000854,0.03703,0.0,0.087302,0.005749,0.127818,0.005707,0.272917,0.053337,80
robust_geometric_tamp,probe_latency,5,0.435417,0.04557,0.149155,0.047736,0.179989,0.010284,0.153172,0.007609,0.154365,0.005963,0.237626,0.002638,0.074907,0.004057,0.140664,0.007955,0.253911,0.000854,0.03703,0.0,0.087829,0.005756,0.127429,0.005536,0.314583,0.061222,80
robust_geometric_tamp,probe_latency,6,0.441667,0.043912,0.156142,0.047,0.178486,0.010347,0.153188,0.007778,0.153665,0.006112,0.235521,0.002858,0.075016,0.003817,0.140467,0.007663,0.253911,0.000854,0.03703,0.0,0.086947,0.005677,0.127227,0.005751,0.2875,0.050652,80
robust_geometric_tamp,probe_latency,7,0.408333,0.049275,0.123926,0.054843,0.180067,0.01058,0.153184,0.007684,0.154318,0.006153,0.234764,0.002833,0.074952,0.00375,0.140467,0.007878,0.253911,0.000854,0.03703,0.0,0.088588,0.005537,0.12702,0.005707,0.339583,0.054651,80
robust_geometric_tamp,probe_latency,8,0.408333,0.041864,0.123934,0.045562,0.179198,0.010331,0.152644,0.007761,0.153174,0.006244,0.235949,0.002605,0.073462,0.003596,0.140314,0.007934,0.253911,0.000854,0.03703,0.0,0.08677,0.005705,0.127263,0.005554,0.30625,0.054029,80
robust_geometric_tamp,probe_latency,9,0.435417,0.046305,0.149867,0.048986,0.180217,0.010301,0.153584,0.007773,0.153472,0.005893,0.235038,0.002737,0.074154,0.003817,0.141001,0.007755,0.253911,0.000854,0.03703,0.0,0.087278,0.005695,0.127274,0.005668,0.314583,0.052298,80
robust_geometric_tamp,sensor_dropout,0,0.43125,0.042976,0.105991,0.048385,0.210489,0.012207,0.186993,0.00999,0.190197,0.007246,0.232641,0.002601,0.076394,0.004019,0.157614,0.008985,0.256768,0.001047,0.04693,0.0,0.088859,0.005752,0.153268,0.006504,0.285417,0.048687,80
robust_geometric_tamp,sensor_dropout,1,0.3875,0.038448,0.061986,0.04472,0.20965,0.01244,0.186254,0.010135,0.189603,0.00716,0.233934,0.003118,0.076014,0.004013,0.158201,0.009173,0.256768,0.001047,0.04693,0.0,0.089013,0.005855,0.153281,0.006354,0.354167,0.053379,80
robust_geometric_tamp,sensor_dropout,2,0.422917,0.049631,0.103953,0.052422,0.209402,0.012414,0.187585,0.009876,0.18991,0.007144,0.232828,0.002552,0.076288,0.003913,0.157388,0.008801,0.256768,0.001047,0.04693,0.0,0.08848,0.005754,0.153986,0.006302,0.35,0.057995,80
robust_geometric_tamp,sensor_dropout,3,0.435417,0.047386,0.111217,0.055401,0.209541,0.012505,0.186639,0.009933,0.190107,0.007437,0.231461,0.003071,0.076,0.003969,0.158414,0.008829,0.256768,0.001047,0.04693,0.0,0.088732,0.005899,0.153845,0.00622,0.31875,0.046921,80
robust_geometric_tamp,sensor_dropout,4,0.364583,0.042343,0.046631,0.045934,0.209657,0.012451,0.18773,0.010047,0.18989,0.007107,0.232331,0.002948,0.076243,0.00405,0.157221,0.008846,0.256768,0.001047,0.04693,0.0,0.088328,0.005827,0.153971,0.006461,0.347917,0.054573,80
robust_geometric_tamp,sensor_dropout,5,0.420833,0.042296,0.094311,0.048215,0.209335,0.012254,0.187242,0.009976,0.190803,0.007127,0.231223,0.003016,0.076464,0.003951,0.157182,0.009134,0.256768,0.001047,0.04693,0.0,0.088746,0.005748,0.152792,0.006608,0.28125,0.049852,80
robust_geometric_tamp,sensor_dropout,6,0.395833,0.048402,0.07507,0.052268,0.209401,0.012359,0.186828,0.009966,0.190228,0.006923,0.231488,0.002428,0.076426,0.003797,0.157139,0.00874,0.256768,0.001047,0.04693,0.0,0.088347,0.005956,0.153241,0.006428,0.31875,0.048687,80
robust_geometric_tamp,sensor_dropout,7,0.45,0.056461,0.129854,0.062257,0.210686,0.012454,0.187955,0.009966,0.190177,0.00723,0.233748,0.002865,0.076236,0.003861,0.157804,0.008688,0.256768,0.001047,0.04693,0.0,0.088279,0.005931,0.153818,0.006327,0.26875,0.053416,80
robust_geometric_tamp,sensor_dropout,8,0.38125,0.04278,0.056125,0.046375,0.209775,0.012531,0.187143,0.010093,0.19038,0.007281,0.232564,0.002816,0.076503,0.00393,0.15845,0.008753,0.256768,0.001047,0.04693,0.0,0.088981,0.005923,0.153808,0.006413,0.339583,0.05795,80
robust_geometric_tamp,sensor_dropout,9,0.4,0.040093,0.076296,0.044631,0.209434,0.012414,0.187027,0.010027,0.190098,0.007141,0.233879,0.002903,0.076207,0.004016,0.157829,0.0088,0.256768,0.001047,0.04693,0.0,0.089256,0.005921,0.153977,0.006289,0.308333,0.051683,80
robust_geometric_tamp,heldout_combined_contact_uncertainty,0,0.404167,0.049232,0.087462,0.054357,0.207234,0.012576,0.171052,0.008824,0.177017,0.007221,0.234299,0.002523,0.081099,0.004288,0.158399,0.009281,0.259902,0.00098,0.042442,0.0,0.096641,0.00664,0.146653,0.006809,0.316667,0.056819,80
robust_geometric_tamp,heldout_combined_contact_uncertainty,1,0.404167,0.040998,0.080283,0.049492,0.207931,0.012131,0.170541,0.008789,0.177233,0.006894,0.232109,0.003087,0.080545,0.004234,0.159197,0.008998,0.259902,0.00098,0.042442,0.0,0.096741,0.006638,0.145647,0.006634,0.31875,0.049716,80
robust_geometric_tamp,heldout_combined_contact_uncertainty,2,0.402083,0.041781,0.080511,0.044585,0.208246,0.012337,0.170981,0.008793,0.177188,0.007105,0.23303,0.002791,0.081086,0.004417,0.157322,0.009051,0.259902,0.00098,0.042442,0.0,0.096858,0.006547,0.147456,0.006836,0.3125,0.056453,80
robust_geometric_tamp,heldout_combined_contact_uncertainty,3,0.370833,0.040668,0.047238,0.049944,0.207423,0.012465,0.17196,0.008807,0.177827,0.00698,0.231673,0.002672,0.080811,0.004422,0.158801,0.009276,0.259902,0.00098,0.042442,0.0,0.097141,0.006639,0.14718,0.006624,0.360417,0.050475,80
robust_geometric_tamp,heldout_combined_contact_uncertainty,4,0.4125,0.050652,0.097471,0.053965,0.208447,0.012557,0.170255,0.008892,0.176815,0.007127,0.232918,0.002427,0.081621,0.004465,0.15867,0.009195,0.259902,0.00098,0.042442,0.0,0.097456,0.006561,0.146951,0.006691,0.320833,0.05382,80
robust_geometric_tamp,heldout_combined_contact_uncertainty,5,0.375,0.045941,0.060324,0.047402,0.207613,0.012536,0.171324,0.008904,0.176933,0.006867,0.233865,0.002659,0.08101,0.00417,0.159076,0.009028,0.259902,0.00098,0.042442,0.0,0.09689,0.006623,0.147104,0.006736,0.333333,0.055129,80
robust_geometric_tamp,heldout_combined_contact_uncertainty,6,0.4,0.044485,0.078188,0.049361,0.208201,0.012415,0.17107,0.008969,0.176785,0.007236,0.23293,0.00304,0.08118,0.004343,0.158648,0.009224,0.259902,0.00098,0.042442,0.0,0.097265,0.006765,0.146981,0.006602,0.310417,0.051893,80
robust_geometric_tamp,heldout_combined_contact_uncertainty,7,0.358333,0.04505,0.035559,0.049677,0.207609,0.012434,0.170349,0.008909,0.176843,0.006983,0.231351,0.003123,0.081878,0.004292,0.158797,0.009286,0.259902,0.00098,0.042442,0.0,0.096661,0.00677,0.146742,0.006576,0.339583,0.047368,80
robust_geometric_tamp,heldout_combined_contact_uncertainty,8,0.366667,0.046634,0.046485,0.046572,0.20767,0.012448,0.171146,0.009059,0.177764,0.006829,0.233992,0.002733,0.081325,0.004301,0.157908,0.009327,0.259902,0.00098,0.042442,0.0,0.097825,0.006706,0.146867,0.006687,0.347917,0.053637,80
robust_geometric_tamp,heldout_combined_contact_uncertainty,9,0.385417,0.043717,0.063149,0.04914,0.206583,0.012357,0.171218,0.008697,0.176714,0.006907,0.233989,0.00257,0.081062,0.004307,0.157988,0.009255,0.259902,0.00098,0.042442,0.0,0.097034,0.006718,0.146079,0.006583,0.308333,0.052654,80
receding_horizon_mpc,nominal,0,0.489583,0.04625,0.304714,0.047353,0.119212,0.006289,0.106312,0.004862,0.103998,0.003823,0.302297,0.002507,0.056433,0.002694,0.098884,0.004906,0.22086,0.000551,0.024355,0.0,0.066675,0.003854,0.085397,0.003586,0.285417,0.048339,80
receding_horizon_mpc,nominal,1,0.552083,0.049852,0.366743,0.053106,0.118732,0.00629,0.106842,0.00464,0.104829,0.003773,0.304012,0.002712,0.057124,0.002462,0.100096,0.004907,0.22086,0.000551,0.024355,0.0,0.066757,0.003709,0.085656,0.003458,0.25625,0.051632,80
receding_horizon_mpc,nominal,2,0.527083,0.047011,0.341109,0.049324,0.119441,0.006387,0.107495,0.004533,0.104399,0.003731,0.304492,0.002719,0.057383,0.002524,0.099812,0.004772,0.22086,0.000551,0.024355,0.0,0.067529,0.003754,0.085925,0.003798,0.272917,0.046578,80
receding_horizon_mpc,nominal,3,0.516667,0.044103,0.330359,0.045823,0.120071,0.006436,0.107174,0.004741,0.103377,0.003756,0.302284,0.002407,0.057361,0.002418,0.099737,0.004936,0.22086,0.000551,0.024355,0.0,0.067265,0.00381,0.085376,0.00358,0.247917,0.047564,80
