stress_level,method,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,groups
0.888889,conformal_risk_tamp,3,0.425,0.045349,0.186001,0.048327,0.145318,0.008855,0.124144,0.00589,0.136728,0.005416,0.32836,0.002603,0.061827,0.002771,0.128505,0.00674,0.310154,0.001152,0.036085,0.0,0.075267,0.004473,0.113755,0.005246,80
0.888889,conformal_risk_tamp,4,0.491667,0.05259,0.25466,0.054715,0.145022,0.009044,0.123461,0.005982,0.136726,0.005412,0.331352,0.002464,0.06143,0.002943,0.126933,0.007188,0.310154,0.001152,0.036085,0.0,0.07536,0.004503,0.114357,0.005059,80
0.888889,conformal_risk_tamp,5,0.441667,0.043525,0.201289,0.047359,0.145227,0.008921,0.124211,0.005789,0.13642,0.005125,0.33107,0.002847,0.062617,0.002949,0.128088,0.007252,0.310154,0.001152,0.036085,0.0,0.075424,0.00465,0.114402,0.005175,80
0.888889,conformal_risk_tamp,6,0.464583,0.045272,0.226056,0.046447,0.144069,0.008751,0.123508,0.005904,0.136081,0.005336,0.331089,0.002558,0.061176,0.002893,0.127561,0.006925,0.310154,0.001152,0.036085,0.0,0.073755,0.004615,0.115558,0.005117,80
0.888889,conformal_risk_tamp,7,0.44375,0.043075,0.203951,0.046263,0.144434,0.008785,0.123905,0.005859,0.137568,0.005424,0.330983,0.00268,0.062051,0.002927,0.12828,0.007044,0.310154,0.001152,0.036085,0.0,0.074856,0.004539,0.113323,0.005018,80
0.888889,conformal_risk_tamp,8,0.445833,0.05025,0.204898,0.054364,0.145607,0.008929,0.124048,0.005949,0.136842,0.005488,0.327136,0.003338,0.061773,0.002896,0.127414,0.006919,0.310154,0.001152,0.036085,0.0,0.075559,0.004504,0.113633,0.005128,80
0.888889,conformal_risk_tamp,9,0.439583,0.048704,0.199376,0.051407,0.145163,0.008751,0.12354,0.005844,0.136726,0.005445,0.327756,0.00266,0.061548,0.003105,0.128677,0.007262,0.310154,0.001152,0.036085,0.0,0.075317,0.004577,0.114778,0.005023,80
0.888889,contingent_pomdp_tamp,0,0.525,0.042742,0.338993,0.045125,0.113909,0.007086,0.10422,0.004775,0.11914,0.003704,0.426788,0.002818,0.059912,0.0028,0.101229,0.004891,0.297286,0.001093,0.046369,0.0,0.071593,0.00423,0.098816,0.0037,80
0.888889,contingent_pomdp_tamp,1,0.522917,0.044539,0.337864,0.048553,0.113618,0.006805,0.10387,0.004871,0.120549,0.003642,0.426454,0.002671,0.059233,0.002699,0.100681,0.004648,0.297286,0.001093,0.046369,0.0,0.070104,0.004143,0.098648,0.003776,80
0.888889,contingent_pomdp_tamp,2,0.460417,0.043192,0.275313,0.043824,0.114098,0.007058,0.104003,0.004856,0.119437,0.003783,0.428357,0.003149,0.0588,0.002785,0.101293,0.004761,0.297286,0.001093,0.046369,0.0,0.071346,0.004182,0.098114,0.003671,80
0.888889,contingent_pomdp_tamp,3,0.49375,0.045179,0.308128,0.045284,0.11429,0.00704,0.103456,0.004865,0.119129,0.003953,0.427503,0.002971,0.059217,0.00258,0.102203,0.004869,0.297286,0.001093,0.046369,0.0,0.070265,0.004052,0.098736,0.00362,80
0.888889,contingent_pomdp_tamp,4,0.541667,0.04047,0.357622,0.042713,0.113312,0.006742,0.103859,0.004903,0.119372,0.003696,0.428999,0.002675,0.058751,0.002727,0.100285,0.004977,0.297286,0.001093,0.046369,0.0,0.070799,0.004258,0.098324,0.003749,80
0.888889,contingent_pomdp_tamp,5,0.50625,0.044804,0.319558,0.044757,0.115464,0.007021,0.103444,0.004828,0.119222,0.003818,0.427321,0.002827,0.060258,0.003066,0.1007,0.004786,0.297286,0.001093,0.046369,0.0,0.071084,0.004153,0.099613,0.003554,80
0.888889,contingent_pomdp_tamp,6,0.495833,0.048262,0.310128,0.051184,0.11374,0.006945,0.103619,0.004758,0.120726,0.003769,0.428677,0.002669,0.059851,0.002754,0.101351,0.004815,0.297286,0.001093,0.046369,0.0,0.07185,0.004049,0.099085,0.003713,80
0.888889,contingent_pomdp_tamp,7,0.495833,0.046115,0.30985,0.046685,0.114553,0.007012,0.103555,0.00481,0.119812,0.003742,0.427499,0.003103,0.059793,0.002815,0.101521,0.004853,0.297286,0.001093,0.046369,0.0,0.070589,0.004234,0.098699,0.003544,80
0.888889,contingent_pomdp_tamp,8,0.497917,0.042898,0.312154,0.04605,0.115047,0.00708,0.104172,0.00488,0.120173,0.003666,0.426519,0.002887,0.058932,0.00264,0.100044,0.004805,0.297286,0.001093,0.046369,0.0,0.070582,0.004186,0.099561,0.003686,80
0.888889,contingent_pomdp_tamp,9,0.508333,0.049956,0.323159,0.052649,0.113774,0.006975,0.103649,0.004767,0.119201,0.003712,0.426357,0.003063,0.059324,0.002799,0.100725,0.005113,0.297286,0.001093,0.046369,0.0,0.070701,0.004283,0.09859,0.003702,80
0.888889,risk_aware_tamp,0,0.5,0.045757,0.306075,0.049579,0.117293,0.007296,0.107316,0.00477,0.121664,0.004315,0.39517,0.002877,0.048737,0.00221,0.10813,0.005342,0.329193,0.001188,0.040341,0.0,0.061771,0.003339,0.100403,0.003941,80
0.888889,risk_aware_tamp,1,0.50625,0.037859,0.310799,0.038806,0.118056,0.007288,0.108517,0.004902,0.121635,0.004226,0.393562,0.002733,0.049354,0.002154,0.108421,0.005416,0.329193,0.001188,0.040341,0.0,0.062538,0.003273,0.100685,0.003991,80
0.888889,risk_aware_tamp,2,0.51875,0.046849,0.324893,0.048191,0.117115,0.007404,0.108793,0.004872,0.122513,0.004363,0.395872,0.003156,0.048352,0.001842,0.10813,0.005358,0.329193,0.001188,0.040341,0.0,0.062114,0.003306,0.100187,0.004226,80
0.888889,risk_aware_tamp,3,0.527083,0.048076,0.333793,0.051521,0.116711,0.007354,0.10812,0.004976,0.121782,0.004276,0.397475,0.003035,0.049066,0.002076,0.107531,0.005313,0.329193,0.001188,0.040341,0.0,0.061938,0.00309,0.100236,0.004033,80
0.888889,risk_aware_tamp,4,0.510417,0.04082,0.316732,0.044999,0.116997,0.007334,0.10767,0.005108,0.122172,0.004226,0.395034,0.003178,0.049052,0.002071,0.108097,0.005327,0.329193,0.001188,0.040341,0.0,0.061133,0.003117,0.09954,0.003887,80
0.888889,risk_aware_tamp,5,0.479167,0.042056,0.284775,0.045754,0.117242,0.007404,0.107342,0.00491,0.122133,0.004293,0.394081,0.003076,0.049303,0.002092,0.107839,0.005521,0.329193,0.001188,0.040341,0.0,0.062308,0.003275,0.100054,0.003947,80
0.888889,risk_aware_tamp,6,0.479167,0.046986,0.28507,0.048775,0.117466,0.00729,0.108539,0.004846,0.122039,0.004119,0.395192,0.002425,0.049263,0.002044,0.107938,0.005385,0.329193,0.001188,0.040341,0.0,0.060911,0.003243,0.100531,0.004163,80
0.888889,risk_aware_tamp,7,0.5375,0.046842,0.343363,0.05018,0.117411,0.007386,0.106949,0.005208,0.122279,0.004329,0.395502,0.00295,0.049291,0.002211,0.107927,0.005269,0.329193,0.001188,0.040341,0.0,0.061632,0.003184,0.100452,0.004023,80
0.888889,risk_aware_tamp,8,0.49375,0.045551,0.300343,0.04661,0.116341,0.007243,0.10852,0.005079,0.122655,0.004242,0.396057,0.002648,0.049161,0.001964,0.107602,0.005322,0.329193,0.001188,0.040341,0.0,0.061091,0.003165,0.100606,0.004038,80
0.888889,risk_aware_tamp,9,0.441667,0.044674,0.248099,0.049315,0.117396,0.007181,0.107933,0.005086,0.122328,0.004234,0.395951,0.002831,0.048274,0.002042,0.107892,0.005309,0.329193,0.001188,0.040341,0.0,0.061533,0.003148,0.100118,0.003877,80
0.888889,proposed_contact_belief_tamp_v4,0,0.55625,0.043075,0.458618,0.043687,0.063219,0.003937,0.068469,0.002797,0.099907,0.002895,0.514658,0.002831,0.044392,0.001621,0.074382,0.003085,0.21678,0.001105,0.048498,0.0,0.062477,0.003397,0.081419,0.002644,80
0.888889,proposed_contact_belief_tamp_v4,1,0.56875,0.041781,0.471917,0.043496,0.062075,0.003915,0.068961,0.002767,0.098472,0.002923,0.516619,0.003385,0.045342,0.001693,0.074248,0.003232,0.21678,0.001105,0.048498,0.0,0.061984,0.003478,0.081317,0.002607,80
0.888889,proposed_contact_belief_tamp_v4,2,0.566667,0.036569,0.46951,0.036967,0.06287,0.004009,0.068513,0.002787,0.098937,0.00277,0.51746,0.002912,0.045428,0.001662,0.074009,0.002998,0.21678,0.001105,0.048498,0.0,0.061692,0.003359,0.082046,0.002576,80
0.888889,proposed_contact_belief_tamp_v4,3,0.577083,0.04719,0.480184,0.047713,0.062859,0.003988,0.06959,0.002896,0.09926,0.003128,0.517361,0.002822,0.044881,0.001692,0.073459,0.003079,0.21678,0.001105,0.048498,0.0,0.061862,0.003426,0.081946,0.002683,80
0.888889,proposed_contact_belief_tamp_v4,4,0.5625,0.044778,0.465054,0.045845,0.062681,0.003977,0.068349,0.002821,0.098552,0.003003,0.51739,0.003143,0.046022,0.001858,0.074526,0.003111,0.21678,0.001105,0.048498,0.0,0.061726,0.003374,0.081844,0.002578,80
0.888889,proposed_contact_belief_tamp_v4,5,0.5625,0.047344,0.464824,0.047945,0.064533,0.003897,0.069134,0.002764,0.099535,0.00287,0.516556,0.003432,0.045637,0.001679,0.07236,0.003168,0.21678,0.001105,0.048498,0.0,0.060977,0.003509,0.081956,0.002642,80
0.888889,proposed_contact_belief_tamp_v4,6,0.541667,0.047388,0.444823,0.047456,0.063488,0.003961,0.069286,0.002811,0.098678,0.002678,0.51686,0.003085,0.044626,0.001662,0.073439,0.003297,0.21678,0.001105,0.048498,0.0,0.061449,0.003548,0.08132,0.002645,80
0.888889,proposed_contact_belief_tamp_v4,7,0.56875,0.045644,0.470989,0.046345,0.06376,0.004054,0.068487,0.002811,0.100134,0.002845,0.517865,0.003076,0.045659,0.001731,0.073146,0.002947,0.21678,0.001105,0.048498,0.0,0.062568,0.003339,0.082057,0.002673,80
0.888889,proposed_contact_belief_tamp_v4,8,0.54375,0.051567,0.446575,0.052037,0.06333,0.003975,0.069103,0.002767,0.099154,0.002756,0.518999,0.002869,0.04565,0.001655,0.07329,0.003024,0.21678,0.001105,0.048498,0.0,0.06233,0.003415,0.081569,0.00267,80
0.888889,proposed_contact_belief_tamp_v4,9,0.566667,0.051846,0.46928,0.052796,0.062771,0.004142,0.068947,0.002726,0.09933,0.002675,0.51629,0.002839,0.045573,0.001634,0.073265,0.003044,0.21678,0.001105,0.048498,0.0,0.062881,0.003314,0.081367,0.002757,80
0.888889,contact_belief_branch_audit_v5,0,0.64375,0.040986,0.626525,0.041433,0.018909,0.002137,0.026255,0.001502,0.057135,0.001391,0.576375,0.003031,0.024774,0.000991,0.045622,0.001808,0.223939,0.001212,0.04469,0.0,0.033603,0.001682,0.043769,0.001362,80
0.888889,contact_belief_branch_audit_v5,1,0.647917,0.040675,0.630427,0.040549,0.018055,0.002116,0.025931,0.001646,0.057441,0.001441,0.575672,0.002779,0.025149,0.00109,0.04661,0.001738,0.223939,0.001212,0.04469,0.0,0.033733,0.001751,0.043968,0.001352,80
0.888889,contact_belief_branch_audit_v5,2,0.61875,0.04278,0.600759,0.043038,0.018591,0.002043,0.026182,0.001604,0.057428,0.001497,0.577362,0.002731,0.025825,0.001121,0.046976,0.002009,0.223939,0.001212,0.04469,0.0,0.033575,0.001796,0.044139,0.00144,80
0.888889,contact_belief_branch_audit_v5,3,0.61875,0.04433,0.601317,0.044578,0.018453,0.002101,0.026455,0.001603,0.057317,0.001269,0.57471,0.002864,0.024184,0.001126,0.046652,0.002064,0.223939,0.001212,0.04469,0.0,0.033635,0.001819,0.043974,0.001411,80
0.888889,contact_belief_branch_audit_v5,4,0.6375,0.048192,0.618953,0.048441,0.018539,0.002248,0.026793,0.001485,0.056931,0.001323,0.574664,0.003275,0.025768,0.00113,0.04704,0.001877,0.223939,0.001212,0.04469,0.0,0.034498,0.001717,0.043482,0.001396,80
0.888889,contact_belief_branch_audit_v5,5,0.654167,0.043786,0.635243,0.044309,0.019125,0.001983,0.025617,0.001523,0.057734,0.00137,0.574856,0.002961,0.026073,0.001139,0.046616,0.001632,0.223939,0.001212,0.04469,0.0,0.03456,0.001745,0.044086,0.001424,80
0.888889,contact_belief_branch_audit_v5,6,0.558333,0.042346,0.540044,0.043366,0.01847,0.002188,0.02571,0.001386,0.058133,0.001487,0.573883,0.002939,0.024633,0.001134,0.04737,0.001686,0.223939,0.001212,0.04469,0.0,0.034506,0.001747,0.043912,0.00143,80
0.888889,contact_belief_branch_audit_v5,7,0.639583,0.044804,0.621823,0.045235,0.01859,0.00205,0.026224,0.001573,0.056313,0.001451,0.575192,0.002609,0.024521,0.001226,0.047248,0.001889,0.223939,0.001212,0.04469,0.0,0.033926,0.001835,0.044082,0.001374,80
0.888889,contact_belief_branch_audit_v5,8,0.622917,0.049221,0.604648,0.049668,0.01897,0.002208,0.026349,0.001754,0.057709,0.001382,0.576154,0.002741,0.0256,0.00112,0.047275,0.001764,0.223939,0.001212,0.04469,0.0,0.033576,0.001838,0.043248,0.001414,80
0.888889,contact_belief_branch_audit_v5,9,0.625,0.039627,0.60716,0.04005,0.018487,0.001957,0.026216,0.001554,0.057805,0.001539,0.574457,0.002568,0.024345,0.001151,0.047596,0.001923,0.223939,0.001212,0.04469,0.0,0.033161,0.001724,0.044093,0.001321,80
0.888889,oracle_hybrid_contact_planner,0,0.697917,0.041129,0.68357,0.040987,0.01504,0.00131,0.037539,0.001004,0.059793,0.001094,0.593503,0.002936,0.031727,0.001078,0.045101,0.001215,0.198996,0.001261,0.043934,0.0,0.038097,0.001326,0.047081,0.001113,80
0.888889,oracle_hybrid_contact_planner,1,0.7,0.041255,0.685155,0.041637,0.015928,0.001269,0.038291,0.000955,0.059653,0.001052,0.596836,0.003341,0.031875,0.000962,0.045516,0.001183,0.198996,0.001261,0.043934,0.0,0.038465,0.00127,0.047905,0.000977,80
0.888889,oracle_hybrid_contact_planner,2,0.704167,0.038536,0.690543,0.038354,0.014255,0.001358,0.038332,0.001063,0.059722,0.001106,0.594984,0.002993,0.031061,0.001005,0.044798,0.001224,0.198996,0.001261,0.043934,0.0,0.038773,0.001165,0.047676,0.000893,80
0.888889,oracle_hybrid_contact_planner,3,0.68125,0.047988,0.667238,0.048437,0.014973,0.001507,0.038357,0.001007,0.059768,0.001126,0.595241,0.003179,0.031074,0.000892,0.045285,0.001496,0.198996,0.001261,0.043934,0.0,0.038378,0.00134,0.047454,0.000915,80
0.888889,oracle_hybrid_contact_planner,4,0.702083,0.042582,0.688976,0.042526,0.01382,0.001376,0.038323,0.00103,0.059757,0.001011,0.597264,0.002988,0.031217,0.001048,0.045678,0.001308,0.198996,0.001261,0.043934,0.0,0.037416,0.001299,0.048052,0.001031,80
0.888889,oracle_hybrid_contact_planner,5,0.654167,0.044551,0.640178,0.044222,0.014605,0.001291,0.037349,0.001101,0.05932,0.001031,0.595111,0.003046,0.031124,0.001072,0.045918,0.001379,0.198996,0.001261,0.043934,0.0,0.038284,0.001272,0.048001,0.001067,80
0.888889,oracle_hybrid_contact_planner,6,0.720833,0.040998,0.706573,0.04068,0.014538,0.001374,0.03795,0.001006,0.05957,0.001058,0.594526,0.002978,0.032358,0.001036,0.045027,0.001096,0.198996,0.001261,0.043934,0.0,0.03797,0.001149,0.047474,0.001113,80
0.888889,oracle_hybrid_contact_planner,7,0.7,0.03601,0.686504,0.036482,0.01431,0.001262,0.037437,0.001029,0.05966,0.000979,0.59537,0.00302,0.031035,0.000972,0.045363,0.001101,0.198996,0.001261,0.043934,0.0,0.03795,0.001271,0.047978,0.001,80
0.888889,oracle_hybrid_contact_planner,8,0.6625,0.043477,0.648551,0.043546,0.014838,0.001255,0.037905,0.001036,0.05932,0.001047,0.596636,0.002785,0.031416,0.000977,0.045596,0.001014,0.198996,0.001261,0.043934,0.0,0.038566,0.001145,0.047587,0.000957,80
0.888889,oracle_hybrid_contact_planner,9,0.735417,0.041375,0.720682,0.041358,0.015229,0.001284,0.037462,0.000993,0.059432,0.00105,0.592684,0.002865,0.031548,0.00101,0.045418,0.001281,0.198996,0.001261,0.043934,0.0,0.038571,0.00114,0.047295,0.00094,80
1.0,conformal_risk_tamp,0,0.389583,0.04719,0.142786,0.052089,0.151035,0.009257,0.128737,0.006098,0.142372,0.005582,0.328249,0.002801,0.063687,0.003159,0.133079,0.007471,0.314044,0.001216,0.037626,0.0,0.078651,0.004709,0.118695,0.005431,80
1.0,conformal_risk_tamp,1,0.433333,0.048827,0.184426,0.051814,0.150644,0.009389,0.129001,0.006241,0.142344,0.005594,0.329323,0.00259,0.063464,0.003287,0.133294,0.007423,0.314044,0.001216,0.037626,0.0,0.078443,0.004784,0.11829,0.005622,80
1.0,conformal_risk_tamp,2,0.414583,0.037658,0.164334,0.041846,0.150883,0.009202,0.127906,0.00611,0.142293,0.005503,0.326997,0.003296,0.063738,0.002993,0.132932,0.007281,0.314044,0.001216,0.037626,0.0,0.077832,0.00476,0.117159,0.005486,80
1.0,conformal_risk_tamp,3,0.466667,0.05275,0.219844,0.056159,0.151509,0.009392,0.129217,0.006194,0.141758,0.005598,0.328429,0.0028,0.064075,0.003051,0.133317,0.007253,0.314044,0.001216,0.037626,0.0,0.07773,0.004619,0.118625,0.0055,80
1.0,conformal_risk_tamp,4,0.414583,0.042701,0.164398,0.049827,0.151036,0.009465,0.128142,0.006077,0.141681,0.005707,0.329465,0.002592,0.063837,0.003021,0.132677,0.007501,0.314044,0.001216,0.037626,0.0,0.078063,0.004948,0.11856,0.005306,80
1.0,conformal_risk_tamp,5,0.4375,0.045526,0.190194,0.049008,0.149948,0.009263,0.128259,0.006333,0.141264,0.005477,0.329568,0.002577,0.063639,0.003144,0.134109,0.007455,0.314044,0.001216,0.037626,0.0,0.077452,0.004889,0.118736,0.00539,80
1.0,conformal_risk_tamp,6,0.441667,0.046887,0.192589,0.048614,0.150579,0.009462,0.12796,0.006162,0.141798,0.005625,0.327956,0.002706,0.063596,0.003134,0.133294,0.007379,0.314044,0.001216,0.037626,0.0,0.076911,0.00488,0.118278,0.005613,80
1.0,conformal_risk_tamp,7,0.45,0.045904,0.200857,0.051927,0.150463,0.009341,0.128342,0.006203,0.142264,0.005596,0.32824,0.002848,0.063162,0.003102,0.133124,0.007209,0.314044,0.001216,0.037626,0.0,0.078189,0.004785,0.118513,0.005553,80
1.0,conformal_risk_tamp,8,0.445833,0.047129,0.198403,0.050545,0.150892,0.00953,0.12829,0.00609,0.141974,0.005374,0.330663,0.002671,0.063199,0.002978,0.132217,0.00725,0.314044,0.001216,0.037626,0.0,0.078174,0.004617,0.11884,0.00532,80
1.0,conformal_risk_tamp,9,0.435417,0.04329,0.187666,0.04685,0.150654,0.009251,0.128176,0.006157,0.142152,0.005428,0.32655,0.003294,0.063669,0.00312,0.132708,0.007442,0.314044,0.001216,0.037626,0.0,0.077902,0.004886,0.118953,0.005488,80
1.0,contingent_pomdp_tamp,0,0.435417,0.044063,0.241805,0.047699,0.119077,0.007045,0.106532,0.004957,0.124579,0.003959,0.426847,0.003217,0.061471,0.002862,0.104587,0.005329,0.301413,0.001153,0.04865,0.0,0.072922,0.004445,0.101651,0.003688,80
1.0,contingent_pomdp_tamp,1,0.48125,0.047208,0.287896,0.051313,0.118789,0.007203,0.107546,0.005048,0.124796,0.004074,0.424781,0.00337,0.060597,0.002974,0.10328,0.004976,0.301413,0.001153,0.04865,0.0,0.072768,0.0042,0.102522,0.003724,80
1.0,contingent_pomdp_tamp,2,0.4875,0.044928,0.293096,0.048119,0.11956,0.007098,0.107175,0.004999,0.124139,0.004016,0.426986,0.002686,0.061216,0.002918,0.104795,0.005099,0.301413,0.001153,0.04865,0.0,0.073688,0.004366,0.102641,0.003842,80
1.0,contingent_pomdp_tamp,3,0.472917,0.048426,0.278561,0.04921,0.118718,0.007474,0.10766,0.00506,0.124627,0.00405,0.423037,0.002865,0.061406,0.002947,0.103972,0.00502,0.301413,0.001153,0.04865,0.0,0.073497,0.004209,0.102044,0.004034,80
1.0,contingent_pomdp_tamp,4,0.510417,0.050775,0.316725,0.054018,0.118668,0.007265,0.106981,0.00498,0.12453,0.003986,0.426427,0.003281,0.060515,0.002783,0.105551,0.005254,0.301413,0.001153,0.04865,0.0,0.073391,0.004356,0.103233,0.003796,80
1.0,contingent_pomdp_tamp,5,0.485417,0.043562,0.290946,0.04621,0.118733,0.007466,0.107876,0.005086,0.124355,0.003963,0.424649,0.002603,0.061535,0.002949,0.104737,0.005135,0.301413,0.001153,0.04865,0.0,0.073113,0.004319,0.102754,0.004001,80
1.0,contingent_pomdp_tamp,6,0.475,0.04505,0.280704,0.047494,0.118922,0.007306,0.108128,0.005091,0.124361,0.003999,0.425976,0.003099,0.061088,0.002999,0.105007,0.005365,0.301413,0.001153,0.04865,0.0,0.073433,0.00438,0.102534,0.003712,80
1.0,contingent_pomdp_tamp,7,0.525,0.047602,0.331705,0.051217,0.118793,0.007251,0.106828,0.004962,0.124138,0.004103,0.426999,0.002884,0.060675,0.002978,0.103803,0.005213,0.301413,0.001153,0.04865,0.0,0.073849,0.0043,0.102377,0.00395,80
1.0,contingent_pomdp_tamp,8,0.466667,0.042066,0.272218,0.044934,0.119108,0.007269,0.107759,0.005202,0.124068,0.003983,0.423924,0.002788,0.061143,0.002993,0.104598,0.005075,0.301413,0.001153,0.04865,0.0,0.072746,0.004352,0.10296,0.003925,80
1.0,contingent_pomdp_tamp,9,0.466667,0.043642,0.273048,0.046197,0.118517,0.007269,0.106795,0.005118,0.124261,0.003885,0.425102,0.002782,0.061499,0.002781,0.104638,0.005134,0.301413,0.001153,0.04865,0.0,0.073009,0.004466,0.10223,0.003761,80
1.0,risk_aware_tamp,0,0.427083,0.038915,0.225071,0.042443,0.122891,0.00766,0.111707,0.005265,0.126319,0.004396,0.395268,0.003138,0.050506,0.002223,0.110911,0.005532,0.333281,0.001254,0.042108,0.0,0.062976,0.003276,0.103802,0.00433,80
1.0,risk_aware_tamp,1,0.4875,0.04677,0.285449,0.048942,0.122415,0.007711,0.111911,0.005261,0.126665,0.004565,0.394556,0.003029,0.050158,0.002243,0.112056,0.005828,0.333281,0.001254,0.042108,0.0,0.062326,0.003463,0.104032,0.004223,80
1.0,risk_aware_tamp,2,0.51875,0.05099,0.316118,0.054376,0.123077,0.007549,0.111811,0.005095,0.12815,0.004543,0.395198,0.002871,0.050223,0.002109,0.111192,0.005621,0.333281,0.001254,0.042108,0.0,0.06362,0.00321,0.104458,0.004261,80
1.0,risk_aware_tamp,3,0.439583,0.041599,0.236953,0.04445,0.12275,0.007716,0.111592,0.005329,0.127329,0.004512,0.394451,0.002772,0.050665,0.002251,0.111088,0.005653,0.333281,0.001254,0.042108,0.0,0.06347,0.003341,0.104628,0.004285,80
1.0,risk_aware_tamp,4,0.497917,0.044444,0.29506,0.047814,0.122802,0.007603,0.112013,0.005332,0.127083,0.004459,0.392827,0.003171,0.050086,0.002174,0.111629,0.005509,0.333281,0.001254,0.042108,0.0,0.063568,0.003322,0.104461,0.004248,80
1.0,risk_aware_tamp,5,0.483333,0.041337,0.281275,0.044093,0.123124,0.007838,0.110743,0.005367,0.127258,0.004546,0.395196,0.003059,0.050068,0.001995,0.111727,0.005617,0.333281,0.001254,0.042108,0.0,0.062516,0.003439,0.103645,0.004083,80
1.0,risk_aware_tamp,6,0.45,0.046634,0.246752,0.048944,0.123553,0.007831,0.110713,0.005353,0.127387,0.004384,0.393258,0.003021,0.051077,0.00211,0.111064,0.005636,0.333281,0.001254,0.042108,0.0,0.063461,0.003303,0.104083,0.004361,80
1.0,risk_aware_tamp,7,0.433333,0.046707,0.230713,0.049747,0.122667,0.007684,0.111894,0.005097,0.127253,0.004458,0.393771,0.002958,0.050734,0.00224,0.111457,0.005511,0.333281,0.001254,0.042108,0.0,0.062994,0.003251,0.104832,0.004024,80
1.0,risk_aware_tamp,8,0.44375,0.046104,0.241065,0.048173,0.122592,0.007513,0.111967,0.005288,0.126757,0.004571,0.3952,0.00308,0.051297,0.002099,0.111584,0.005716,0.333281,0.001254,0.042108,0.0,0.063524,0.003227,0.10358,0.004244,80
1.0,risk_aware_tamp,9,0.472917,0.048773,0.270824,0.051866,0.122308,0.007756,0.111217,0.005163,0.126762,0.004458,0.392111,0.002522,0.050112,0.002103,0.111626,0.005601,0.333281,0.001254,0.042108,0.0,0.063236,0.003492,0.104337,0.004096,80
1.0,proposed_contact_belief_tamp_v4,0,0.56875,0.041781,0.466487,0.042968,0.064849,0.003937,0.071057,0.002935,0.102448,0.002834,0.516647,0.002828,0.04675,0.00185,0.074999,0.003206,0.221123,0.001165,0.050726,0.0,0.063969,0.00338,0.084074,0.002926,80
1.0,proposed_contact_belief_tamp_v4,1,0.558333,0.049684,0.455217,0.050031,0.065788,0.004411,0.070749,0.003065,0.101743,0.003054,0.51399,0.002564,0.046431,0.001917,0.075364,0.003206,0.221123,0.001165,0.050726,0.0,0.064029,0.003457,0.084176,0.002606,80
1.0,proposed_contact_belief_tamp_v4,2,0.575,0.046088,0.47227,0.046508,0.065702,0.004165,0.07042,0.002956,0.102129,0.002884,0.516695,0.002548,0.046663,0.001883,0.076299,0.003207,0.221123,0.001165,0.050726,0.0,0.063407,0.003317,0.083378,0.002649,80
1.0,proposed_contact_belief_tamp_v4,3,0.5875,0.041895,0.485054,0.043137,0.064917,0.004208,0.070665,0.003008,0.101861,0.002915,0.51452,0.003015,0.046556,0.001986,0.075081,0.003106,0.221123,0.001165,0.050726,0.0,0.063428,0.003378,0.084639,0.002811,80
1.0,proposed_contact_belief_tamp_v4,4,0.5375,0.049301,0.435309,0.049815,0.065225,0.004343,0.070412,0.002984,0.102536,0.00293,0.517708,0.002812,0.047061,0.001842,0.075041,0.003288,0.221123,0.001165,0.050726,0.0,0.063285,0.003326,0.08402,0.002997,80
1.0,proposed_contact_belief_tamp_v4,5,0.529167,0.040998,0.428086,0.043275,0.065136,0.004081,0.071686,0.002681,0.102638,0.002986,0.52012,0.002614,0.045502,0.001774,0.07508,0.003341,0.221123,0.001165,0.050726,0.0,0.063107,0.003602,0.083946,0.002989,80
1.0,proposed_contact_belief_tamp_v4,6,0.547917,0.045086,0.444174,0.046171,0.06672,0.004121,0.070691,0.00282,0.101607,0.003042,0.513155,0.003047,0.046439,0.001843,0.074913,0.002942,0.221123,0.001165,0.050726,0.0,0.064358,0.003452,0.084485,0.002844,80
1.0,proposed_contact_belief_tamp_v4,7,0.583333,0.044256,0.480869,0.045747,0.065756,0.004202,0.070155,0.002927,0.102488,0.002947,0.516652,0.003402,0.046843,0.001795,0.075167,0.003401,0.221123,0.001165,0.050726,0.0,0.063378,0.00352,0.083447,0.002648,80
1.0,proposed_contact_belief_tamp_v4,8,0.558333,0.03815,0.454966,0.038178,0.065674,0.004289,0.070312,0.003048,0.102375,0.002941,0.51415,0.003092,0.046896,0.001922,0.075844,0.003128,0.221123,0.001165,0.050726,0.0,0.063651,0.003387,0.084269,0.002858,80
1.0,proposed_contact_belief_tamp_v4,9,0.539583,0.045847,0.436302,0.046735,0.066224,0.004168,0.071158,0.002949,0.102127,0.003038,0.516515,0.002932,0.046699,0.001878,0.075062,0.003115,0.221123,0.001165,0.050726,0.0,0.064347,0.003638,0.084866,0.002602,80
