task,regime,split,method,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,mean_regret_to_oracle,ci95_regret_to_oracle,groups
drawer_retrieval,irreversible_damage_risk,unseen_object,oracle_hybrid_contact_planner,0.7,0.081485,0.693155,0.082256,0.013016,0.002324,0.036201,0.002962,0.053719,0.002036,0.597046,0.007316,0.030167,0.001906,0.04498,0.001997,0.182718,0.0,0.03479,0.0,0.037824,0.003032,0.047616,0.002299,0.0,0.0,10
drawer_retrieval,irreversible_damage_risk,unseen_contact,oracle_hybrid_contact_planner,0.766667,0.072229,0.759824,0.074246,0.015284,0.003526,0.035962,0.001741,0.05716,0.001646,0.600904,0.005322,0.028529,0.00327,0.044678,0.003657,0.187035,0.0,0.03602,0.0,0.036856,0.002966,0.04408,0.002714,0.0,0.0,10
drawer_retrieval,irreversible_damage_risk,unseen_compliance,oracle_hybrid_contact_planner,0.666667,0.108889,0.659781,0.107784,0.01245,0.002433,0.037281,0.001803,0.058493,0.003297,0.602296,0.004155,0.031482,0.002575,0.044861,0.002763,0.188394,0.0,0.03693,0.0,0.033863,0.001878,0.046056,0.002002,0.0,0.0,10
drawer_retrieval,irreversible_damage_risk,probe_latency,oracle_hybrid_contact_planner,0.766667,0.099798,0.755455,0.09926,0.01073,0.004105,0.036078,0.002211,0.058922,0.002242,0.596344,0.005516,0.033629,0.001324,0.045368,0.004041,0.194178,0.0,0.04555,0.0,0.037445,0.002453,0.046505,0.002097,0.0,0.0,10
drawer_retrieval,irreversible_damage_risk,sensor_dropout,oracle_hybrid_contact_planner,0.766667,0.072229,0.753533,0.072295,0.01461,0.003346,0.038823,0.002021,0.061483,0.00235,0.599831,0.007302,0.030358,0.002714,0.047491,0.002299,0.194647,0.0,0.04045,0.0,0.038733,0.002528,0.049898,0.001912,0.0,0.0,10
drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,oracle_hybrid_contact_planner,0.75,0.13112,0.735105,0.131132,0.014901,0.003792,0.039192,0.002535,0.060077,0.001585,0.60227,0.00366,0.033347,0.00212,0.04731,0.002644,0.199757,0.0,0.04401,0.0,0.038152,0.002626,0.047522,0.002624,0.0,0.0,10
drawer_retrieval,branch_resource_depletion,nominal,oracle_hybrid_contact_planner,0.75,0.13987,0.75129,0.138322,0.011032,0.002562,0.037078,0.00168,0.056947,0.001766,0.607291,0.006973,0.02974,0.001767,0.044514,0.002639,0.165292,0.0,0.03048,0.0,0.034589,0.002868,0.043981,0.00294,0.0,0.0,10
drawer_retrieval,branch_resource_depletion,seen_shift,oracle_hybrid_contact_planner,0.716667,0.109432,0.712766,0.10997,0.013766,0.003302,0.035805,0.002725,0.05687,0.002269,0.601496,0.007906,0.028353,0.003161,0.045393,0.002644,0.175711,0.0,0.0329,0.0,0.036628,0.003041,0.046158,0.003026,0.0,0.0,10
drawer_retrieval,branch_resource_depletion,unseen_object,oracle_hybrid_contact_planner,0.616667,0.109432,0.611041,0.110298,0.011142,0.002854,0.037826,0.001747,0.058535,0.00161,0.604802,0.006146,0.032084,0.002456,0.044543,0.00214,0.18139,0.0,0.03479,0.0,0.037216,0.003466,0.047403,0.002077,0.0,0.0,10
drawer_retrieval,branch_resource_depletion,unseen_contact,oracle_hybrid_contact_planner,0.733333,0.087111,0.724052,0.087393,0.014296,0.002931,0.038913,0.002177,0.059719,0.001883,0.594121,0.005167,0.028534,0.001861,0.046963,0.001829,0.185609,0.0,0.03602,0.0,0.038208,0.001519,0.045127,0.003017,0.0,0.0,10
drawer_retrieval,branch_resource_depletion,unseen_compliance,oracle_hybrid_contact_planner,0.683333,0.076222,0.675217,0.077437,0.013454,0.002771,0.037221,0.00234,0.057115,0.001203,0.598764,0.006507,0.031136,0.002358,0.045958,0.004922,0.186946,0.0,0.03693,0.0,0.035879,0.002431,0.044913,0.002841,0.0,0.0,10
drawer_retrieval,branch_resource_depletion,probe_latency,oracle_hybrid_contact_planner,0.666667,0.119282,0.655583,0.120285,0.012882,0.001883,0.037388,0.001815,0.059213,0.002639,0.594352,0.006058,0.028828,0.001873,0.046246,0.003736,0.192711,0.0,0.04555,0.0,0.038306,0.00203,0.047819,0.00256,0.0,0.0,10
drawer_retrieval,branch_resource_depletion,sensor_dropout,oracle_hybrid_contact_planner,0.766667,0.111045,0.752902,0.112215,0.014917,0.00331,0.038153,0.002764,0.060007,0.003236,0.589797,0.007347,0.030233,0.002962,0.049151,0.002998,0.193084,0.0,0.04045,0.0,0.035886,0.001991,0.047762,0.002514,0.0,0.0,10
drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,oracle_hybrid_contact_planner,0.716667,0.109432,0.702836,0.109686,0.012663,0.003812,0.038111,0.002245,0.061866,0.001689,0.593836,0.005815,0.03264,0.002155,0.044627,0.003441,0.198113,0.0,0.04401,0.0,0.038925,0.002489,0.047915,0.001304,0.0,0.0,10
drawer_retrieval,combined_contact_uncertainty,nominal,oracle_hybrid_contact_planner,0.783333,0.098,0.779452,0.098456,0.016053,0.002913,0.036083,0.002239,0.0538,0.002755,0.597277,0.005919,0.0304,0.004043,0.044933,0.002872,0.166915,0.0,0.03048,0.0,0.035269,0.002212,0.045129,0.002488,0.0,0.0,10
drawer_retrieval,combined_contact_uncertainty,seen_shift,oracle_hybrid_contact_planner,0.8,0.106689,0.792423,0.1072,0.016817,0.003398,0.036484,0.002052,0.057003,0.002388,0.601377,0.005063,0.031337,0.002528,0.046242,0.003619,0.177738,0.0,0.0329,0.0,0.035617,0.003235,0.045985,0.002448,0.0,0.0,10
drawer_retrieval,combined_contact_uncertainty,unseen_object,oracle_hybrid_contact_planner,0.65,0.076222,0.641126,0.077541,0.016986,0.002961,0.039027,0.002798,0.056426,0.002689,0.602315,0.007094,0.030022,0.002941,0.0459,0.004522,0.18363,0.0,0.03479,0.0,0.039315,0.002237,0.043876,0.002167,0.0,0.0,10
drawer_retrieval,combined_contact_uncertainty,unseen_contact,oracle_hybrid_contact_planner,0.75,0.073045,0.735781,0.074531,0.020277,0.003531,0.039487,0.001449,0.060082,0.002821,0.596001,0.004938,0.031422,0.003208,0.045641,0.001857,0.188041,0.0,0.03602,0.0,0.038032,0.001879,0.047352,0.00184,0.0,0.0,10
drawer_retrieval,combined_contact_uncertainty,unseen_compliance,oracle_hybrid_contact_planner,0.783333,0.069723,0.772483,0.069673,0.015623,0.003596,0.038787,0.001686,0.058429,0.001891,0.591662,0.007954,0.02921,0.003067,0.045671,0.003489,0.189352,0.0,0.03693,0.0,0.03469,0.001735,0.049212,0.003346,0.0,0.0,10
drawer_retrieval,combined_contact_uncertainty,probe_latency,oracle_hybrid_contact_planner,0.783333,0.098,0.768646,0.098647,0.016441,0.003207,0.040546,0.002871,0.05967,0.002474,0.595996,0.005692,0.030535,0.001501,0.048522,0.00312,0.195151,0.0,0.04555,0.0,0.037236,0.002167,0.045973,0.002141,0.0,0.0,10
drawer_retrieval,combined_contact_uncertainty,sensor_dropout,oracle_hybrid_contact_planner,0.666667,0.153992,0.645705,0.154627,0.019114,0.002881,0.04261,0.00231,0.063968,0.002612,0.589623,0.005837,0.034376,0.002201,0.049435,0.003118,0.196024,0.0,0.04045,0.0,0.038113,0.002465,0.050001,0.001722,0.0,0.0,10
drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,oracle_hybrid_contact_planner,0.65,0.102726,0.631816,0.102807,0.019659,0.002819,0.039513,0.002016,0.063342,0.001391,0.597968,0.005479,0.031503,0.002417,0.046826,0.004336,0.200904,0.0,0.04401,0.0,0.038948,0.002341,0.048339,0.002701,0.0,0.0,10
cable_routing,nominal,nominal,oracle_hybrid_contact_planner,0.816667,0.09045,0.833757,0.090739,0.002363,0.001453,0.029983,0.003491,0.049781,0.002051,0.613851,0.005739,0.025817,0.003003,0.036826,0.004887,0.156615,0.0,0.03048,0.0,0.030004,0.002347,0.041509,0.002451,0.0,0.0,10
cable_routing,nominal,seen_shift,oracle_hybrid_contact_planner,0.766667,0.099798,0.777665,0.101076,0.005732,0.00295,0.030913,0.00226,0.052028,0.003478,0.622153,0.005778,0.030047,0.003281,0.041016,0.002557,0.164898,0.0,0.0329,0.0,0.030115,0.002773,0.040397,0.002959,0.0,0.0,10
cable_routing,nominal,unseen_object,oracle_hybrid_contact_planner,0.7,0.094927,0.711327,0.095556,0.004447,0.002704,0.033649,0.002529,0.05282,0.002439,0.616336,0.004305,0.028294,0.002974,0.038392,0.003822,0.169441,0.0,0.03479,0.0,0.028129,0.002697,0.041468,0.002588,0.0,0.0,10
cable_routing,nominal,unseen_contact,oracle_hybrid_contact_planner,0.783333,0.098,0.79388,0.097128,0.005446,0.003494,0.029379,0.002773,0.050607,0.002792,0.615613,0.005408,0.026788,0.002758,0.039812,0.002917,0.172615,0.0,0.03602,0.0,0.029747,0.002471,0.041445,0.002277,0.0,0.0,10
cable_routing,nominal,unseen_compliance,oracle_hybrid_contact_planner,0.8,0.065333,0.806272,0.066349,0.00813,0.002179,0.030582,0.003042,0.052544,0.001636,0.612135,0.005089,0.030349,0.001546,0.038129,0.003797,0.174132,0.0,0.03693,0.0,0.030359,0.002473,0.041872,0.00188,0.0,0.0,10
cable_routing,nominal,probe_latency,oracle_hybrid_contact_planner,0.666667,0.14609,0.676357,0.146431,0.003631,0.002038,0.030278,0.002699,0.053162,0.002197,0.621014,0.007663,0.026476,0.003009,0.03901,0.001679,0.179715,0.0,0.04555,0.0,0.03073,0.002531,0.042069,0.001896,0.0,0.0,10
cable_routing,nominal,sensor_dropout,oracle_hybrid_contact_planner,0.666667,0.108889,0.673399,0.108829,0.005853,0.001794,0.030548,0.001784,0.053642,0.002767,0.61148,0.004409,0.028087,0.003014,0.04059,0.00353,0.177185,0.0,0.04045,0.0,0.031007,0.002506,0.040234,0.002045,0.0,0.0,10
cable_routing,nominal,heldout_combined_contact_uncertainty,oracle_hybrid_contact_planner,0.766667,0.099798,0.771409,0.098417,0.005654,0.002698,0.033029,0.001965,0.051317,0.002519,0.611175,0.004433,0.027458,0.003139,0.039427,0.003176,0.18321,0.0,0.04401,0.0,0.032007,0.001863,0.044671,0.001402,0.0,0.0,10
cable_routing,hidden_friction,nominal,oracle_hybrid_contact_planner,0.65,0.076222,0.657188,0.07641,0.007332,0.002528,0.033091,0.002559,0.053106,0.002717,0.606416,0.005608,0.02797,0.002131,0.042446,0.00384,0.163444,0.0,0.03048,0.0,0.033448,0.002632,0.040436,0.003266,0.0,0.0,10
cable_routing,hidden_friction,seen_shift,oracle_hybrid_contact_planner,0.716667,0.085045,0.718752,0.084856,0.011219,0.001942,0.037724,0.003376,0.056847,0.001795,0.609252,0.005973,0.028847,0.001595,0.041343,0.003035,0.173391,0.0,0.0329,0.0,0.033937,0.002041,0.040755,0.002642,0.0,0.0,10
cable_routing,hidden_friction,unseen_object,oracle_hybrid_contact_planner,0.883333,0.098,0.883933,0.096966,0.01009,0.003028,0.035668,0.003376,0.059512,0.001873,0.60501,0.005885,0.026837,0.002928,0.042396,0.00344,0.178825,0.0,0.03479,0.0,0.034805,0.003334,0.043061,0.00198,0.0,0.0,10
cable_routing,hidden_friction,unseen_contact,oracle_hybrid_contact_planner,0.7,0.106689,0.694861,0.106743,0.015637,0.0029,0.035425,0.003379,0.058138,0.002939,0.604649,0.004797,0.02982,0.0023,0.043239,0.00295,0.182835,0.0,0.03602,0.0,0.034119,0.002203,0.04456,0.002906,0.0,0.0,10
cable_routing,hidden_friction,unseen_compliance,oracle_hybrid_contact_planner,0.783333,0.109432,0.780524,0.108499,0.011134,0.003023,0.035939,0.002061,0.056036,0.003173,0.60601,0.003782,0.029321,0.001929,0.043727,0.003329,0.184174,0.0,0.03693,0.0,0.033564,0.002832,0.046626,0.001665,0.0,0.0,10
cable_routing,hidden_friction,probe_latency,oracle_hybrid_contact_planner,0.716667,0.069723,0.709677,0.069725,0.012781,0.00252,0.035523,0.002669,0.05672,0.00353,0.604724,0.005855,0.030453,0.002496,0.044367,0.001987,0.189901,0.0,0.04555,0.0,0.035221,0.002033,0.045422,0.003125,0.0,0.0,10
cable_routing,hidden_friction,sensor_dropout,oracle_hybrid_contact_planner,0.716667,0.098,0.710356,0.097856,0.014683,0.004162,0.037589,0.001938,0.059208,0.001534,0.608286,0.00972,0.028136,0.002201,0.042402,0.002799,0.189847,0.0,0.04045,0.0,0.034926,0.002374,0.049377,0.002132,0.0,0.0,10
cable_routing,hidden_friction,heldout_combined_contact_uncertainty,oracle_hybrid_contact_planner,0.633333,0.081485,0.624829,0.081609,0.016134,0.003737,0.036648,0.003338,0.060236,0.001971,0.605978,0.005822,0.030008,0.001985,0.041883,0.002259,0.194923,0.0,0.04401,0.0,0.035048,0.002655,0.043966,0.002811,0.0,0.0,10
cable_routing,pose_ambiguity,nominal,oracle_hybrid_contact_planner,0.766667,0.099798,0.775047,0.100162,0.007787,0.003306,0.034756,0.002437,0.053788,0.001825,0.615729,0.007452,0.029249,0.001988,0.041402,0.003127,0.164005,0.0,0.03048,0.0,0.030133,0.001447,0.042185,0.003258,0.0,0.0,10
cable_routing,pose_ambiguity,seen_shift,oracle_hybrid_contact_planner,0.75,0.100391,0.752412,0.101845,0.009946,0.003803,0.034609,0.002454,0.056679,0.00215,0.609873,0.005702,0.030261,0.002187,0.039153,0.003074,0.174093,0.0,0.0329,0.0,0.034803,0.002162,0.043695,0.002973,0.0,0.0,10
cable_routing,pose_ambiguity,unseen_object,oracle_hybrid_contact_planner,0.733333,0.155524,0.732578,0.155509,0.011462,0.002723,0.035508,0.002844,0.055284,0.00283,0.60526,0.007094,0.02877,0.001931,0.042517,0.003769,0.1796,0.0,0.03479,0.0,0.033751,0.001486,0.044476,0.002105,0.0,0.0,10
cable_routing,pose_ambiguity,unseen_contact,oracle_hybrid_contact_planner,0.733333,0.130667,0.73253,0.130189,0.009946,0.003449,0.033013,0.001459,0.056707,0.001683,0.609493,0.007456,0.029678,0.002591,0.042477,0.002906,0.183676,0.0,0.03602,0.0,0.033534,0.003249,0.04669,0.002679,0.0,0.0,10
cable_routing,pose_ambiguity,unseen_compliance,oracle_hybrid_contact_planner,0.633333,0.136002,0.62935,0.135681,0.011486,0.002154,0.035824,0.001842,0.057983,0.002783,0.605521,0.007705,0.030036,0.001556,0.044417,0.001566,0.185008,0.0,0.03693,0.0,0.035416,0.001754,0.043832,0.002451,0.0,0.0,10
cable_routing,pose_ambiguity,probe_latency,oracle_hybrid_contact_planner,0.65,0.157419,0.645278,0.159275,0.010778,0.002772,0.036736,0.002931,0.056706,0.003262,0.603769,0.006808,0.029277,0.003315,0.041628,0.004342,0.190746,0.0,0.04555,0.0,0.034476,0.003424,0.046039,0.0017,0.0,0.0,10
cable_routing,pose_ambiguity,sensor_dropout,oracle_hybrid_contact_planner,0.683333,0.178591,0.677789,0.179203,0.011521,0.003277,0.03876,0.002384,0.058948,0.002491,0.606827,0.003362,0.02779,0.002716,0.045456,0.003712,0.19086,0.0,0.04045,0.0,0.033672,0.00218,0.048537,0.001718,0.0,0.0,10
cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,oracle_hybrid_contact_planner,0.716667,0.098,0.709393,0.097006,0.012009,0.00324,0.036006,0.002593,0.059451,0.001919,0.608787,0.00743,0.030924,0.002744,0.043522,0.002363,0.195889,0.0,0.04401,0.0,0.036651,0.002186,0.044106,0.002919,0.0,0.0,10
cable_routing,compliance_ambiguity,nominal,oracle_hybrid_contact_planner,0.683333,0.102726,0.685515,0.102329,0.010942,0.001943,0.033216,0.002816,0.054317,0.00185,0.607363,0.007231,0.029494,0.001791,0.043574,0.003352,0.165164,0.0,0.03048,0.0,0.036686,0.002375,0.043537,0.002381,0.0,0.0,10
cable_routing,compliance_ambiguity,seen_shift,oracle_hybrid_contact_planner,0.816667,0.076222,0.816579,0.075424,0.011066,0.002542,0.034738,0.002662,0.056309,0.002809,0.611179,0.006026,0.029473,0.002317,0.043919,0.002832,0.175555,0.0,0.0329,0.0,0.035978,0.001755,0.044729,0.002265,0.0,0.0,10
cable_routing,compliance_ambiguity,unseen_object,oracle_hybrid_contact_planner,0.766667,0.087111,0.761239,0.088598,0.014258,0.003635,0.036127,0.002202,0.058402,0.002809,0.604956,0.008121,0.031296,0.002333,0.0431,0.003163,0.181219,0.0,0.03479,0.0,0.033854,0.002552,0.048383,0.002359,0.0,0.0,10
cable_routing,compliance_ambiguity,unseen_contact,oracle_hybrid_contact_planner,0.85,0.076222,0.845092,0.076809,0.012206,0.002546,0.03476,0.002844,0.057221,0.002498,0.600096,0.003635,0.029886,0.002557,0.042544,0.002843,0.185419,0.0,0.03602,0.0,0.03594,0.002398,0.046057,0.002954,0.0,0.0,10
cable_routing,compliance_ambiguity,unseen_compliance,oracle_hybrid_contact_planner,0.7,0.094927,0.693689,0.094819,0.013414,0.002933,0.036411,0.002454,0.058286,0.002397,0.608043,0.00501,0.032884,0.003058,0.044347,0.002319,0.186766,0.0,0.03693,0.0,0.03401,0.002062,0.044929,0.002568,0.0,0.0,10
cable_routing,compliance_ambiguity,probe_latency,oracle_hybrid_contact_planner,0.7,0.117277,0.69102,0.118386,0.014088,0.002129,0.040301,0.001828,0.058361,0.002155,0.605888,0.007362,0.029514,0.002982,0.044189,0.002692,0.192528,0.0,0.04555,0.0,0.038038,0.002369,0.045064,0.002452,0.0,0.0,10
cable_routing,compliance_ambiguity,sensor_dropout,oracle_hybrid_contact_planner,0.733333,0.087111,0.721507,0.088284,0.014645,0.001455,0.038643,0.002299,0.060213,0.003328,0.602121,0.005441,0.032965,0.002451,0.046441,0.002352,0.19282,0.0,0.04045,0.0,0.036024,0.002811,0.046998,0.001942,0.0,0.0,10
cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,oracle_hybrid_contact_planner,0.783333,0.098,0.772458,0.099942,0.011462,0.002787,0.040427,0.002432,0.060941,0.002218,0.606795,0.007256,0.030432,0.002362,0.047179,0.003291,0.197897,0.0,0.04401,0.0,0.03778,0.00172,0.049118,0.002448,0.0,0.0,10
cable_routing,jamming_ambiguity,nominal,oracle_hybrid_contact_planner,0.75,0.121741,0.750073,0.122391,0.014583,0.002717,0.034525,0.002662,0.054863,0.001715,0.609507,0.007315,0.029943,0.00186,0.044109,0.003743,0.165843,0.0,0.03048,0.0,0.035251,0.001576,0.043903,0.002686,0.0,0.0,10
cable_routing,jamming_ambiguity,seen_shift,oracle_hybrid_contact_planner,0.9,0.099798,0.898872,0.099452,0.011444,0.002716,0.034921,0.001722,0.05686,0.001751,0.599686,0.00603,0.026392,0.002043,0.043075,0.002568,0.176414,0.0,0.0329,0.0,0.036638,0.002442,0.046115,0.001154,0.0,0.0,10
cable_routing,jamming_ambiguity,unseen_object,oracle_hybrid_contact_planner,0.716667,0.169041,0.710307,0.16878,0.014384,0.003508,0.037665,0.001914,0.056733,0.002048,0.608563,0.004609,0.028936,0.003328,0.048679,0.002027,0.182168,0.0,0.03479,0.0,0.039186,0.00274,0.043754,0.001845,0.0,0.0,10
cable_routing,jamming_ambiguity,unseen_contact,oracle_hybrid_contact_planner,0.766667,0.139446,0.758236,0.139033,0.013855,0.002659,0.039177,0.001665,0.0584,0.00216,0.595931,0.003053,0.029737,0.002186,0.043681,0.003754,0.186441,0.0,0.03602,0.0,0.036669,0.003151,0.048273,0.003361,0.0,0.0,10
cable_routing,jamming_ambiguity,unseen_compliance,oracle_hybrid_contact_planner,0.716667,0.146495,0.705202,0.147009,0.015686,0.003367,0.036136,0.003075,0.057322,0.002225,0.602338,0.008013,0.032667,0.002995,0.047371,0.001934,0.187799,0.0,0.03693,0.0,0.039417,0.00194,0.04707,0.002106,0.0,0.0,10
cable_routing,jamming_ambiguity,probe_latency,oracle_hybrid_contact_planner,0.783333,0.098,0.772144,0.098335,0.011851,0.003085,0.037308,0.001413,0.058259,0.00216,0.597541,0.006439,0.032119,0.002277,0.046044,0.003645,0.193575,0.0,0.04555,0.0,0.037221,0.002494,0.04732,0.002101,0.0,0.0,10
cable_routing,jamming_ambiguity,sensor_dropout,oracle_hybrid_contact_planner,0.65,0.09045,0.636174,0.090445,0.016636,0.002288,0.039043,0.002655,0.063742,0.002134,0.597175,0.005115,0.030518,0.001641,0.045579,0.003482,0.193959,0.0,0.04045,0.0,0.038358,0.002656,0.048314,0.002192,0.0,0.0,10
cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,oracle_hybrid_contact_planner,0.716667,0.119778,0.699313,0.120475,0.016498,0.003643,0.039882,0.002075,0.059249,0.002394,0.595159,0.005894,0.033979,0.002637,0.045783,0.003601,0.199074,0.0,0.04401,0.0,0.0398,0.001951,0.048949,0.001328,0.0,0.0,10
cable_routing,release_uncertainty,nominal,oracle_hybrid_contact_planner,0.75,0.100391,0.754666,0.100908,0.009821,0.003035,0.034578,0.002248,0.05416,0.001771,0.615806,0.006177,0.032037,0.000934,0.042083,0.004463,0.165182,0.0,0.03048,0.0,0.031749,0.00162,0.043557,0.002646,0.0,0.0,10
cable_routing,release_uncertainty,seen_shift,oracle_hybrid_contact_planner,0.75,0.087789,0.748621,0.088922,0.009234,0.00384,0.034506,0.002331,0.053334,0.002276,0.604117,0.006312,0.031289,0.0029,0.047309,0.004103,0.175585,0.0,0.0329,0.0,0.034491,0.002668,0.043554,0.002252,0.0,0.0,10
cable_routing,release_uncertainty,unseen_object,oracle_hybrid_contact_planner,0.666667,0.161508,0.66328,0.162276,0.009637,0.003456,0.035324,0.003272,0.059414,0.002469,0.605923,0.006151,0.030216,0.002072,0.04571,0.002641,0.181252,0.0,0.03479,0.0,0.037445,0.001784,0.044918,0.003325,0.0,0.0,10
cable_routing,release_uncertainty,unseen_contact,oracle_hybrid_contact_planner,0.733333,0.111045,0.727337,0.109777,0.011323,0.002241,0.03962,0.002002,0.059453,0.002727,0.606482,0.007151,0.033312,0.001936,0.043288,0.002904,0.185449,0.0,0.03602,0.0,0.034431,0.002122,0.046914,0.002376,0.0,0.0,10
cable_routing,release_uncertainty,unseen_compliance,oracle_hybrid_contact_planner,0.716667,0.129298,0.711127,0.12876,0.009572,0.003304,0.037133,0.00243,0.059062,0.003115,0.605627,0.007698,0.032086,0.003123,0.046247,0.002428,0.186811,0.0,0.03693,0.0,0.034399,0.001938,0.046575,0.002121,0.0,0.0,10
cable_routing,release_uncertainty,probe_latency,oracle_hybrid_contact_planner,0.7,0.117277,0.690867,0.116521,0.011797,0.003071,0.034975,0.001681,0.058832,0.002704,0.607549,0.005676,0.034481,0.002914,0.044599,0.002006,0.192573,0.0,0.04555,0.0,0.035722,0.003293,0.046574,0.00154,0.0,0.0,10
cable_routing,release_uncertainty,sensor_dropout,oracle_hybrid_contact_planner,0.7,0.117277,0.690991,0.117508,0.011142,0.003499,0.037472,0.002212,0.05809,0.002319,0.605013,0.003738,0.031188,0.001882,0.048075,0.003215,0.192788,0.0,0.04045,0.0,0.035141,0.002517,0.049628,0.002597,0.0,0.0,10
cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,oracle_hybrid_contact_planner,0.666667,0.084345,0.654162,0.083096,0.011529,0.003385,0.037074,0.001904,0.058769,0.002315,0.602282,0.007504,0.035049,0.002177,0.04525,0.003252,0.197935,0.0,0.04401,0.0,0.038305,0.002183,0.047972,0.002336,0.0,0.0,10
cable_routing,partial_observability_dropout,nominal,oracle_hybrid_contact_planner,0.733333,0.087111,0.734939,0.086953,0.013778,0.002782,0.035314,0.002236,0.057,0.002686,0.609355,0.007986,0.030384,0.0026,0.041162,0.00344,0.165608,0.0,0.03048,0.0,0.033872,0.003118,0.042864,0.001934,0.0,0.0,10
cable_routing,partial_observability_dropout,seen_shift,oracle_hybrid_contact_planner,0.7,0.117277,0.697031,0.114614,0.010924,0.00428,0.038541,0.002824,0.053912,0.00189,0.602509,0.005792,0.030532,0.002604,0.044929,0.004044,0.1761,0.0,0.0329,0.0,0.036621,0.002062,0.045247,0.003253,0.0,0.0,10
